sale_id,sale_date,store_id,product_id,quantity
SALE010606,2025-03-03,ST013,P297,1
SALE010607,2024-10-08,ST087,P846,1
SALE010608,2024-03-11,ST013,P327,1
SALE010609,2024-05-07,ST066,P537,3
SALE010610,2024-12-20,ST060,P067,2
SALE010611,2024-04-24,ST032,P004,1
SALE010612,2025-02-03,ST027,P370,1
SALE010613,2024-07-24,ST049,P039,2
SALE010614,2025-01-12,ST100,P695,1
SALE010615,2025-08-18,ST013,P226,1
SALE010616,2025-08-07,ST079,P347,2
SALE010617,2023-10-28,ST071,P774,1
SALE010618,2025-01-01,ST072,P766,2
SALE010619,2025-02-09,ST094,P226,1
SALE010620,2025-02-20,ST027,P121,1
SALE010621,2024-07-02,ST037,P332,1
SALE010622,2025-08-27,ST026,P488,1
SALE010623,2025-02-24,ST039,P640,2
SALE010624,2025-06-26,ST051,P154,3
SALE010625,2025-05-06,ST036,P700,3
SALE010626,2024-12-06,ST075,P895,6
SALE010627,2023-09-11,ST022,P327,1
SALE010628,2024-11-24,ST090,P247,2
SALE010629,2024-07-01,ST097,P336,3
SALE010630,2025-05-07,ST077,P105,1
SALE010631,2024-04-01,ST018,P607,1
SALE010632,2023-11-30,ST075,P715,2
SALE010633,2023-11-11,ST076,P517,2
SALE010634,2025-03-08,ST039,P002,1
SALE010635,2024-07-28,ST051,P688,1
SALE010636,2023-10-23,ST034,P401,1
SALE010637,2025-01-13,ST086,P105,1
SALE010638,2025-05-12,ST083,P346,2
SALE010639,2023-09-20,ST092,P245,2
SALE010640,2024-03-05,ST012,P513,1
SALE010641,2024-05-12,ST058,P895,1
SALE010642,2023-12-15,ST053,P551,2
SALE010643,2024-11-27,ST071,P177,4
SALE010644,2024-07-10,ST029,P492,1
SALE010645,2025-08-25,ST005,P101,1
SALE010646,2024-07-27,ST050,P105,3
SALE010647,2024-05-08,ST045,P640,3
SALE010648,2025-07-22,ST004,P115,3
SALE010649,2025-01-04,ST100,P595,1
SALE010650,2024-01-07,ST073,P492,1
SALE010651,2025-07-31,ST094,P485,1
SALE010652,2025-08-06,ST025,P177,2
SALE010653,2025-04-10,ST035,P170,3
SALE010654,2025-08-03,ST054,P700,3
SALE010655,2025-02-10,ST027,P859,1
SALE010656,2025-04-29,ST036,P449,1
SALE010657,2024-07-25,ST013,P244,1
SALE010658,2024-11-18,ST073,P454,2
SALE010659,2025-04-05,ST089,P213,3
SALE010660,2025-04-12,ST008,P859,1
SALE010661,2025-05-13,ST056,P396,1
SALE010662,2023-10-06,ST028,P014,1
SALE010663,2024-07-15,ST033,P794,1
SALE010664,2024-09-25,ST014,P334,2
SALE010665,2024-09-30,ST075,P537,3
SALE010666,2025-04-20,ST085,P537,1
SALE010667,2024-01-10,ST007,P705,2
SALE010668,2024-07-08,ST005,P135,3
SALE010669,2023-11-14,ST054,P706,2
SALE010670,2024-06-12,ST016,P334,3
SALE010671,2023-12-08,ST005,P607,2
SALE010672,2025-08-06,ST010,P747,1
SALE010673,2024-07-10,ST078,P015,3
SALE010674,2024-02-01,ST038,P129,1
SALE010675,2025-08-25,ST099,P165,1
SALE010676,2023-10-15,ST065,P763,2
SALE010677,2025-06-27,ST039,P463,1
SALE010678,2025-07-05,ST020,P898,1
SALE010679,2025-01-11,ST027,P263,1
SALE010680,2024-04-12,ST055,P042,2
SALE010681,2024-05-11,ST073,P895,1
SALE010682,2024-10-26,ST063,P700,3
SALE010683,2024-11-13,ST013,P169,6
SALE010684,2024-03-06,ST049,P039,3
SALE010685,2024-08-04,ST062,P091,1
SALE010686,2023-09-28,ST090,P754,1
SALE010687,2025-04-28,ST064,P115,1
SALE010688,2025-07-26,ST018,P640,1
SALE010689,2025-06-29,ST075,P551,1
SALE010690,2025-03-12,ST003,P898,1
SALE010691,2024-01-11,ST039,P793,1
SALE010692,2024-05-14,ST086,P718,1
SALE010693,2024-02-06,ST021,P869,1
SALE010694,2024-01-31,ST067,P466,1
SALE010695,2024-03-06,ST084,P067,1
SALE010696,2025-07-18,ST012,P121,3
SALE010697,2025-01-01,ST059,P705,3
SALE010698,2023-09-11,ST041,P124,2
SALE010699,2024-07-10,ST090,P060,1
SALE010700,2024-11-01,ST078,P170,4
SALE010701,2025-02-16,ST061,P705,3
SALE010702,2025-06-21,ST063,P322,1
SALE010703,2025-06-21,ST055,P161,1
SALE010704,2024-06-12,ST010,P186,1
SALE010705,2023-10-01,ST011,P014,1
SALE010706,2025-07-27,ST082,P398,1
SALE010707,2025-07-13,ST079,P869,3
SALE010708,2025-03-19,ST085,P895,1
SALE010709,2025-09-04,ST074,P898,1
SALE010710,2023-09-27,ST022,P194,1
SALE010711,2025-04-12,ST020,P121,2
SALE010712,2025-04-17,ST007,P060,1
SALE010713,2025-04-17,ST031,P061,2
SALE010714,2024-06-02,ST028,P273,2
SALE010715,2023-10-19,ST077,P540,1
SALE010716,2024-05-21,ST085,P161,1
SALE010717,2024-04-15,ST009,P344,1
SALE010718,2024-03-08,ST033,P673,1
SALE010719,2024-03-08,ST044,P143,1
SALE010720,2025-03-24,ST042,P150,3
SALE010721,2025-04-25,ST064,P603,1
SALE010722,2024-02-04,ST010,P001,1
SALE010723,2024-08-23,ST082,P307,2
SALE010724,2024-05-06,ST093,P669,1
SALE010725,2024-09-13,ST091,P369,1
SALE010726,2025-07-12,ST070,P491,1
SALE010727,2025-01-22,ST079,P226,1
SALE010728,2023-11-24,ST068,P805,2
SALE010729,2024-10-02,ST046,P349,1
SALE010730,2023-10-22,ST078,P244,1
SALE010731,2025-04-30,ST073,P891,1
SALE010732,2023-11-13,ST077,P175,2
SALE010733,2024-02-07,ST004,P310,5
SALE010734,2024-05-16,ST081,P563,1
SALE010735,2023-11-16,ST044,P352,4
SALE010736,2024-05-20,ST085,P805,1
SALE010737,2024-10-11,ST027,P307,3
SALE010738,2025-08-15,ST038,P754,1
SALE010739,2025-01-29,ST024,P356,3
SALE010740,2024-12-13,ST012,P358,2
SALE010741,2024-03-22,ST050,P334,3
SALE010742,2024-07-27,ST047,P334,1
SALE010743,2024-06-05,ST034,P322,1
SALE010744,2024-12-24,ST002,P370,2
SALE010745,2024-04-22,ST085,P022,2
SALE010746,2024-11-28,ST084,P814,2
SALE010747,2024-12-14,ST015,P700,2
SALE010748,2025-05-25,ST049,P404,1
SALE010749,2024-06-02,ST054,P715,1
SALE010750,2025-07-25,ST034,P015,3
SALE010751,2024-02-12,ST090,P405,1
SALE010752,2023-11-22,ST100,P669,2
SALE010753,2025-02-23,ST001,P001,1
SALE010754,2024-03-13,ST082,P891,1
SALE010755,2025-07-29,ST053,P344,1
SALE010756,2025-06-19,ST077,P039,3
SALE010757,2025-07-01,ST098,P095,1
SALE010758,2024-10-03,ST018,P450,1
SALE010759,2023-10-22,ST001,P369,1
SALE010760,2023-09-07,ST022,P161,1
SALE010761,2024-01-17,ST093,P115,1
SALE010762,2024-06-30,ST045,P718,1
SALE010763,2024-10-29,ST085,P140,1
SALE010764,2024-02-11,ST019,P463,1
SALE010765,2024-07-06,ST024,P150,1
SALE010766,2024-08-02,ST037,P003,1
SALE010767,2024-04-15,ST036,P369,1
SALE010768,2024-07-31,ST020,P428,2
SALE010769,2024-02-09,ST078,P488,1
SALE010770,2025-04-21,ST039,P009,1
SALE010771,2024-06-30,ST035,P076,1
SALE010772,2024-05-25,ST093,P609,3
SALE010773,2025-06-09,ST058,P492,1
SALE010774,2025-05-16,ST015,P177,1
SALE010775,2024-12-10,ST091,P115,2
SALE010776,2025-09-04,ST032,P292,1
SALE010777,2024-08-31,ST100,P259,1
SALE010778,2025-02-11,ST041,P869,1
SALE010779,2024-06-20,ST057,P816,3
SALE010780,2024-01-27,ST022,P617,1
SALE010781,2025-05-16,ST068,P488,1
SALE010782,2025-06-18,ST001,P642,2
SALE010783,2025-06-24,ST038,P120,3
SALE010784,2024-09-04,ST086,P299,4
SALE010785,2024-03-02,ST072,P891,1
SALE010786,2024-11-02,ST077,P614,6
SALE010787,2024-12-08,ST031,P009,2
SALE010788,2023-10-14,ST070,P003,1
SALE010789,2025-05-23,ST010,P004,1
SALE010790,2024-11-21,ST039,P095,2
SALE010791,2023-10-15,ST037,P794,3
SALE010792,2025-04-29,ST043,P191,1
SALE010793,2024-05-12,ST079,P273,1
SALE010794,2025-01-12,ST098,P405,1
SALE010795,2024-07-08,ST013,P818,2
SALE010796,2024-06-15,ST037,P369,1
SALE010797,2023-10-04,ST053,P657,1
SALE010798,2024-05-21,ST037,P603,1
SALE010799,2024-09-25,ST081,P122,1
SALE010800,2024-06-16,ST023,P064,1
SALE010801,2024-07-18,ST066,P547,3
SALE010802,2025-01-04,ST029,P004,1
SALE010803,2025-01-31,ST029,P611,1
SALE010804,2025-06-22,ST064,P891,1
SALE010805,2024-10-23,ST072,P526,1
SALE010806,2025-05-22,ST004,P547,1
SALE010807,2024-09-19,ST060,P466,1
SALE010808,2025-07-30,ST099,P115,3
SALE010809,2023-11-03,ST019,P091,2
SALE010810,2024-11-26,ST085,P513,2
SALE010811,2024-12-09,ST092,P356,2
SALE010812,2024-02-10,ST093,P334,3
SALE010813,2024-08-22,ST002,P260,1
SALE010814,2024-09-12,ST043,P463,1
SALE010815,2025-07-26,ST045,P805,3
SALE010816,2025-05-22,ST048,P488,1
SALE010817,2025-08-07,ST040,P563,1
SALE010818,2023-10-13,ST003,P454,1
SALE010819,2025-03-18,ST036,P161,1
SALE010820,2024-05-20,ST095,P001,1
SALE010821,2024-08-16,ST054,P492,1
SALE010822,2024-09-25,ST056,P479,1
SALE010823,2025-06-15,ST089,P250,3
SALE010824,2025-06-10,ST067,P494,1
SALE010825,2024-05-21,ST070,P352,2
SALE010826,2024-10-15,ST009,P601,1
SALE010827,2024-09-19,ST050,P273,2
SALE010828,2024-07-01,ST031,P184,3
SALE010829,2024-06-24,ST097,P226,1
SALE010830,2024-12-02,ST057,P763,2
SALE010831,2025-08-16,ST052,P260,1
SALE010832,2025-08-10,ST057,P346,1
SALE010833,2025-09-01,ST054,P540,1
SALE010834,2024-03-16,ST009,P250,3
SALE010835,2023-12-04,ST008,P124,2
SALE010836,2023-09-30,ST082,P004,1
SALE010837,2025-03-28,ST036,P165,1
SALE010838,2024-02-12,ST093,P334,3
SALE010839,2024-03-07,ST021,P521,2
SALE010840,2024-10-17,ST038,P217,2
SALE010841,2025-03-01,ST100,P700,1
SALE010842,2025-07-06,ST042,P657,1
SALE010843,2025-08-21,ST002,P428,3
SALE010844,2024-02-16,ST024,P186,1
SALE010845,2025-04-03,ST019,P769,2
SALE010846,2025-02-14,ST028,P251,1
SALE010847,2024-06-27,ST001,P617,1
SALE010848,2023-09-13,ST036,P060,1
SALE010849,2025-08-20,ST091,P122,1
SALE010850,2023-10-18,ST093,P268,1
SALE010851,2024-05-23,ST051,P492,1
SALE010852,2024-08-11,ST042,P449,1
SALE010853,2024-12-10,ST041,P360,6
SALE010854,2024-06-30,ST004,P322,1
SALE010855,2024-11-03,ST064,P466,2
SALE010856,2024-09-13,ST049,P003,1
SALE010857,2025-08-08,ST036,P143,1
SALE010858,2023-10-15,ST058,P043,1
SALE010859,2024-06-19,ST029,P537,8
SALE010860,2025-03-27,ST044,P547,2
SALE010861,2023-12-30,ST046,P154,2
SALE010862,2025-07-11,ST011,P263,8
SALE010863,2024-05-17,ST018,P428,1
SALE010864,2025-03-12,ST006,P238,1
SALE010865,2024-01-11,ST078,P354,1
SALE010866,2024-10-24,ST089,P510,1
SALE010867,2023-09-09,ST057,P140,2
SALE010868,2023-09-18,ST038,P859,1
SALE010869,2025-05-14,ST077,P124,1
SALE010870,2025-06-13,ST004,P251,1
SALE010871,2025-07-30,ST053,P360,3
SALE010872,2023-11-18,ST016,P299,4
SALE010873,2025-08-28,ST076,P151,2
SALE010874,2024-05-07,ST049,P492,1
SALE010875,2024-12-08,ST061,P715,2
SALE010876,2025-04-17,ST001,P330,1
SALE010877,2023-10-25,ST017,P688,1
SALE010878,2024-07-09,ST097,P009,3
SALE010879,2024-07-02,ST028,P121,1
SALE010880,2023-10-13,ST076,P140,1
SALE010881,2024-10-02,ST039,P428,2
SALE010882,2024-04-28,ST001,P161,1
SALE010883,2025-03-29,ST006,P347,3
SALE010884,2024-07-20,ST075,P022,3
SALE010885,2025-06-26,ST031,P526,1
SALE010886,2025-01-15,ST028,P317,1
SALE010887,2024-01-25,ST029,P383,4
SALE010888,2025-03-10,ST011,P492,1
SALE010889,2024-09-19,ST001,P039,1
SALE010890,2024-09-02,ST024,P574,1
SALE010891,2024-04-23,ST083,P279,1
SALE010892,2024-09-06,ST049,P129,1
SALE010893,2024-06-08,ST044,P317,1
SALE010894,2024-08-25,ST092,P547,3
SALE010895,2024-12-10,ST064,P053,6
SALE010896,2025-06-20,ST048,P297,3
SALE010897,2024-03-15,ST040,P001,1
SALE010898,2024-11-26,ST058,P483,6
SALE010899,2024-10-16,ST019,P177,2
SALE010900,2024-10-30,ST100,P279,1
SALE010901,2024-08-10,ST018,P606,1
SALE010902,2024-10-25,ST050,P528,2
SALE010903,2024-07-17,ST060,P805,3
SALE010904,2024-06-11,ST069,P617,1
SALE010905,2023-09-28,ST037,P273,2
SALE010906,2025-01-15,ST057,P603,1
SALE010907,2025-08-03,ST032,P356,3
SALE010908,2023-12-08,ST016,P504,2
SALE010909,2024-01-19,ST097,P297,3
SALE010910,2023-09-20,ST079,P563,1
SALE010911,2025-01-04,ST014,P805,1
SALE010912,2024-10-09,ST086,P357,2
SALE010913,2024-09-11,ST055,P869,1
SALE010914,2024-08-17,ST092,P352,1
SALE010915,2023-10-20,ST045,P152,1
SALE010916,2025-04-11,ST061,P528,2
SALE010917,2024-04-22,ST009,P121,3
SALE010918,2023-10-31,ST021,P463,1
SALE010919,2025-01-06,ST090,P528,2
SALE010920,2024-10-17,ST071,P038,1
SALE010921,2024-08-02,ST093,P513,1
SALE010922,2025-04-25,ST020,P122,1
SALE010923,2024-07-02,ST087,P115,3
SALE010924,2023-12-14,ST062,P513,2
SALE010925,2025-04-23,ST088,P816,1
SALE010926,2023-12-16,ST004,P324,4
SALE010927,2023-12-28,ST081,P352,4
SALE010928,2024-10-03,ST032,P124,1
SALE010929,2025-06-05,ST088,P377,1
SALE010930,2024-02-06,ST070,P299,2
SALE010931,2025-08-26,ST010,P718,1
SALE010932,2025-01-04,ST049,P688,1
SALE010933,2024-01-10,ST067,P595,1
SALE010934,2024-08-30,ST083,P408,1
SALE010935,2023-12-18,ST054,P175,4
SALE010936,2025-02-16,ST011,P061,1
SALE010937,2024-10-06,ST078,P259,1
SALE010938,2023-09-20,ST003,P015,1
SALE010939,2024-04-20,ST096,P191,3
SALE010940,2024-11-09,ST099,P794,6
SALE010941,2024-11-27,ST097,P450,2
SALE010942,2025-05-26,ST090,P131,1
SALE010943,2023-11-03,ST032,P567,2
SALE010944,2023-10-15,ST027,P129,1
SALE010945,2024-08-14,ST056,P279,3
SALE010946,2024-09-24,ST081,P398,1
SALE010947,2023-10-11,ST049,P322,1
SALE010948,2025-01-02,ST027,P122,2
SALE010949,2024-10-19,ST097,P869,1
SALE010950,2024-03-16,ST092,P205,1
SALE010951,2024-05-07,ST063,P537,1
SALE010952,2025-02-15,ST088,P396,1
SALE010953,2025-01-04,ST044,P479,2
SALE010954,2024-06-25,ST027,P805,3
SALE010955,2023-09-29,ST018,P015,1
SALE010956,2023-11-22,ST013,P637,6
SALE010957,2023-12-29,ST004,P673,2
SALE010958,2025-03-28,ST046,P143,1
SALE010959,2025-04-20,ST055,P327,1
SALE010960,2025-04-14,ST024,P352,1
SALE010961,2024-10-07,ST048,P052,1
SALE010962,2025-08-08,ST019,P377,1
SALE010963,2024-12-30,ST036,P259,2
SALE010964,2024-01-24,ST045,P175,1
SALE010965,2024-10-22,ST063,P849,1
SALE010966,2024-03-16,ST047,P546,2
SALE010967,2024-04-22,ST097,P324,2
SALE010968,2024-02-23,ST053,P211,2
SALE010969,2024-11-20,ST066,P247,2
SALE010970,2025-05-31,ST055,P140,2
SALE010971,2023-12-30,ST074,P245,4
SALE010972,2025-08-19,ST016,P004,1
SALE010973,2024-10-19,ST053,P513,1
SALE010974,2025-07-17,ST041,P001,1
SALE010975,2024-07-20,ST053,P483,8
SALE010976,2025-06-19,ST054,P268,8
SALE010977,2024-05-09,ST043,P715,1
SALE010978,2023-10-02,ST019,P688,1
SALE010979,2024-03-11,ST007,P718,1
SALE010980,2023-10-27,ST099,P122,2
SALE010981,2025-05-06,ST054,P583,1
SALE010982,2024-07-10,ST077,P846,3
SALE010983,2023-12-02,ST090,P004,2
SALE010984,2024-01-14,ST057,P485,2
SALE010985,2025-08-22,ST033,P551,1
SALE010986,2023-11-04,ST035,P718,2
SALE010987,2024-04-24,ST010,P122,1
SALE010988,2024-10-29,ST039,P354,3
SALE010989,2024-03-06,ST048,P772,1
SALE010990,2025-06-05,ST024,P131,1
SALE010991,2023-11-04,ST026,P247,2
SALE010992,2024-07-18,ST064,P360,8
SALE010993,2025-01-19,ST090,P543,3
SALE010994,2025-06-24,ST001,P244,1
SALE010995,2025-06-12,ST045,P875,1
SALE010996,2024-04-28,ST093,P479,1
SALE010997,2024-11-01,ST048,P115,2
SALE010998,2024-02-09,ST067,P245,3
SALE010999,2024-06-26,ST007,P360,3
SALE011000,2024-01-08,ST030,P528,3
SALE011001,2025-05-11,ST018,P076,1
SALE011002,2025-08-08,ST058,P465,1
SALE011003,2024-04-08,ST100,P191,4
SALE011004,2025-08-02,ST083,P601,1
SALE011005,2025-07-14,ST020,P562,5
SALE011006,2025-07-24,ST090,P567,3
SALE011007,2024-08-15,ST009,P595,1
SALE011008,2025-05-11,ST051,P377,1
SALE011009,2025-02-16,ST099,P601,1
SALE011010,2025-07-19,ST002,P330,1
SALE011011,2024-07-11,ST053,P517,1
SALE011012,2023-12-26,ST086,P124,6
SALE011013,2025-08-23,ST055,P165,1
SALE011014,2025-08-28,ST015,P059,1
SALE011015,2024-12-15,ST018,P754,2
SALE011016,2023-12-09,ST020,P009,2
SALE011017,2024-06-09,ST007,P761,1
SALE011018,2023-12-28,ST093,P547,4
SALE011019,2024-05-20,ST065,P805,1
SALE011020,2024-02-20,ST017,P327,1
SALE011021,2025-07-12,ST033,P626,5
SALE011022,2024-09-11,ST027,P169,1
SALE011023,2024-11-11,ST055,P705,10
SALE011024,2024-03-24,ST049,P004,1
SALE011025,2025-08-08,ST066,P143,1
SALE011026,2025-01-10,ST089,P451,4
SALE011027,2024-03-20,ST064,P598,3
SALE011028,2025-07-06,ST011,P563,1
SALE011029,2025-01-20,ST049,P002,1
SALE011030,2024-05-09,ST043,P521,2
SALE011031,2023-12-03,ST078,P805,2
SALE011032,2024-08-04,ST056,P747,1
SALE011033,2024-09-14,ST077,P122,3
SALE011034,2023-09-27,ST048,P805,1
SALE011035,2023-12-04,ST036,P479,2
SALE011036,2024-03-27,ST015,P718,1
SALE011037,2024-10-12,ST019,P211,2
SALE011038,2024-03-20,ST098,P718,1
SALE011039,2023-10-27,ST073,P821,1
SALE011040,2025-02-01,ST048,P026,1
SALE011041,2023-11-29,ST084,P869,2
SALE011042,2024-04-30,ST001,P060,1
SALE011043,2025-08-13,ST043,P245,1
SALE011044,2025-03-19,ST061,P279,3
SALE011045,2024-03-24,ST092,P562,1
SALE011046,2025-03-28,ST070,P747,1
SALE011047,2023-11-07,ST028,P859,2
SALE011048,2024-04-22,ST094,P404,1
SALE011049,2024-01-22,ST082,P614,3
SALE011050,2024-06-14,ST005,P244,1
SALE011051,2024-05-12,ST082,P059,1
SALE011052,2025-01-27,ST037,P043,1
SALE011053,2023-10-01,ST009,P292,2
SALE011054,2024-08-17,ST066,P279,3
SALE011055,2024-09-21,ST028,P700,1
SALE011056,2024-08-29,ST067,P521,1
SALE011057,2024-01-16,ST036,P413,1
SALE011058,2024-07-22,ST062,P253,2
SALE011059,2025-02-20,ST046,P401,2
SALE011060,2025-03-15,ST006,P513,1
SALE011061,2025-02-05,ST002,P101,1
SALE011062,2023-12-04,ST052,P413,4
SALE011063,2024-01-17,ST049,P244,1
SALE011064,2025-03-16,ST015,P377,1
SALE011065,2025-06-14,ST058,P454,1
SALE011066,2024-11-30,ST005,P076,2
SALE011067,2025-06-28,ST078,P014,3
SALE011068,2025-03-05,ST060,P642,3
SALE011069,2024-10-25,ST014,P334,3
SALE011070,2024-07-22,ST068,P562,2
SALE011071,2024-05-19,ST062,P567,4
SALE011072,2025-08-02,ST012,P105,1
SALE011073,2024-11-22,ST067,P816,2
SALE011074,2024-02-18,ST055,P891,1
SALE011075,2025-04-23,ST067,P887,1
SALE011076,2025-07-21,ST015,P064,1
SALE011077,2025-04-06,ST074,P369,1
SALE011078,2025-02-13,ST050,P354,3
SALE011079,2025-07-30,ST095,P583,1
SALE011080,2024-02-29,ST085,P165,1
SALE011081,2024-09-06,ST053,P057,1
SALE011082,2024-07-18,ST093,P263,3
SALE011083,2024-11-24,ST043,P869,2
SALE011084,2024-12-30,ST069,P169,2
SALE011085,2025-07-19,ST033,P299,5
SALE011086,2023-11-20,ST009,P488,2
SALE011087,2024-02-27,ST055,P268,3
SALE011088,2025-05-12,ST020,P454,1
SALE011089,2025-01-09,ST032,P307,1
SALE011090,2024-04-09,ST032,P483,3
SALE011091,2024-10-25,ST099,P614,1
SALE011092,2024-02-09,ST037,P140,2
SALE011093,2025-01-21,ST085,P129,1
SALE011094,2024-02-29,ST060,P787,3
SALE011095,2025-07-15,ST062,P273,1
SALE011096,2024-02-05,ST009,P551,1
SALE011097,2025-02-12,ST070,P673,1
SALE011098,2023-09-30,ST055,P352,2
SALE011099,2024-10-05,ST078,P718,1
SALE011100,2024-11-22,ST001,P673,2
SALE011101,2025-05-03,ST100,P169,1
SALE011102,2024-09-25,ST066,P279,1
SALE011103,2024-10-16,ST060,P154,2
SALE011104,2024-07-07,ST056,P488,3
SALE011105,2024-12-01,ST083,P175,4
SALE011106,2024-05-05,ST009,P521,3
SALE011107,2023-12-15,ST091,P042,4
SALE011108,2024-06-09,ST017,P743,2
SALE011109,2024-04-04,ST039,P352,1
SALE011110,2023-11-14,ST001,P667,4
SALE011111,2024-04-12,ST025,P846,1
SALE011112,2023-11-17,ST069,P805,2
SALE011113,2024-07-06,ST061,P121,3
SALE011114,2024-07-04,ST002,P521,1
SALE011115,2023-12-23,ST072,P718,2
SALE011116,2024-03-22,ST022,P847,1
SALE011117,2025-05-09,ST061,P369,1
SALE011118,2025-04-10,ST096,P847,1
SALE011119,2024-07-08,ST015,P121,3
SALE011120,2024-08-04,ST038,P124,1
SALE011121,2024-07-09,ST089,P601,1
SALE011122,2025-04-25,ST084,P398,1
SALE011123,2024-02-01,ST050,P165,1
SALE011124,2024-05-28,ST100,P492,1
SALE011125,2024-12-06,ST002,P355,2
SALE011126,2024-12-10,ST011,P129,2
SALE011127,2025-02-09,ST007,P691,3
SALE011128,2024-08-18,ST036,P124,2
SALE011129,2025-05-27,ST087,P245,1
SALE011130,2023-10-27,ST087,P869,1
SALE011131,2024-01-03,ST045,P603,1
SALE011132,2024-09-24,ST062,P705,4
SALE011133,2025-01-31,ST061,P076,1
SALE011134,2024-01-01,ST080,P700,3
SALE011135,2025-03-27,ST055,P842,3
SALE011136,2024-12-12,ST075,P485,8
SALE011137,2024-11-03,ST014,P317,2
SALE011138,2024-10-18,ST091,P494,1
SALE011139,2024-09-08,ST045,P626,4
SALE011140,2024-10-25,ST099,P358,1
SALE011141,2024-09-16,ST038,P015,1
SALE011142,2025-04-27,ST079,P598,2
SALE011143,2025-04-13,ST068,P711,1
SALE011144,2025-03-26,ST025,P245,2
SALE011145,2023-11-23,ST003,P003,2
SALE011146,2023-10-25,ST092,P307,1
SALE011147,2025-08-04,ST037,P846,4
SALE011148,2024-07-25,ST088,P583,1
SALE011149,2024-01-14,ST100,P360,1
SALE011150,2024-02-03,ST089,P154,1
SALE011151,2025-04-17,ST075,P060,1
SALE011152,2025-08-21,ST034,P191,5
SALE011153,2024-08-27,ST091,P003,1
SALE011154,2024-03-23,ST003,P299,3
SALE011155,2024-08-28,ST062,P546,2
SALE011156,2024-02-11,ST007,P614,2
SALE011157,2024-10-28,ST064,P642,3
SALE011158,2024-12-05,ST015,P061,4
SALE011159,2024-12-26,ST005,P607,2
SALE011160,2024-11-16,ST013,P022,4
SALE011161,2024-09-22,ST091,P695,1
SALE011162,2025-08-18,ST054,P002,1
SALE011163,2024-12-22,ST065,P009,2
SALE011164,2024-05-16,ST052,P292,3
SALE011165,2025-07-24,ST092,P169,2
SALE011166,2024-04-24,ST060,P794,3
SALE011167,2025-05-21,ST059,P718,1
SALE011168,2023-09-22,ST027,P175,2
SALE011169,2024-11-28,ST065,P398,2
SALE011170,2024-12-10,ST027,P299,2
SALE011171,2025-03-05,ST077,P161,1
SALE011172,2025-07-30,ST037,P479,6
SALE011173,2025-04-10,ST073,P076,1
SALE011174,2024-02-11,ST033,P322,1
SALE011175,2024-04-17,ST091,P401,4
SALE011176,2024-02-13,ST082,P327,1
SALE011177,2025-08-02,ST037,P547,1
SALE011178,2024-09-10,ST020,P004,1
SALE011179,2025-08-14,ST027,P076,1
SALE011180,2025-03-27,ST064,P562,4
SALE011181,2025-07-18,ST055,P307,3
SALE011182,2025-04-06,ST019,P253,3
SALE011183,2025-03-14,ST043,P211,3
SALE011184,2025-06-24,ST022,P895,6
SALE011185,2024-05-09,ST086,P122,1
SALE011186,2024-10-13,ST006,P669,1
SALE011187,2024-10-02,ST089,P747,1
SALE011188,2024-09-30,ST087,P537,1
SALE011189,2025-02-13,ST070,P327,1
SALE011190,2024-05-13,ST007,P064,1
SALE011191,2024-04-07,ST086,P607,1
SALE011192,2025-01-22,ST003,P263,3
SALE011193,2025-07-13,ST004,P466,1
SALE011194,2023-12-04,ST044,P238,2
SALE011195,2024-01-07,ST064,P747,1
SALE011196,2025-05-12,ST052,P859,1
SALE011197,2023-11-14,ST026,P601,2
SALE011198,2025-08-23,ST083,P562,2
SALE011199,2025-04-29,ST031,P263,2
SALE011200,2024-06-11,ST084,P794,2
SALE011201,2024-06-11,ST077,P583,1
SALE011202,2025-04-01,ST002,P076,1
SALE011203,2025-07-23,ST008,P039,1
SALE011204,2025-09-05,ST076,P038,5
SALE011205,2024-08-31,ST076,P186,1
SALE011206,2025-04-05,ST071,P355,1
SALE011207,2024-10-12,ST015,P601,1
SALE011208,2024-05-30,ST040,P706,1
SALE011209,2024-01-25,ST069,P869,1
SALE011210,2024-07-01,ST023,P428,1
SALE011211,2024-06-16,ST043,P563,1
SALE011212,2025-03-23,ST036,P053,3
SALE011213,2025-02-06,ST077,P611,1
SALE011214,2024-11-26,ST080,P551,2
SALE011215,2024-11-29,ST080,P603,2
SALE011216,2024-08-05,ST007,P816,1
SALE011217,2025-04-08,ST091,P175,2
SALE011218,2023-11-26,ST054,P347,2
SALE011219,2024-08-28,ST099,P347,1
SALE011220,2025-05-14,ST069,P805,1
SALE011221,2025-04-29,ST004,P405,1
SALE011222,2023-11-25,ST011,P124,2
SALE011223,2025-06-08,ST087,P521,3
SALE011224,2023-11-22,ST009,P294,6
SALE011225,2025-08-13,ST039,P637,3
SALE011226,2024-12-02,ST033,P626,2
SALE011227,2024-11-24,ST045,P794,2
SALE011228,2025-06-06,ST010,P896,1
SALE011229,2023-12-02,ST005,P887,2
SALE011230,2024-12-30,ST088,P454,2
SALE011231,2024-08-25,ST028,P547,3
SALE011232,2024-09-28,ST032,P002,1
SALE011233,2024-02-27,ST079,P352,1
SALE011234,2024-12-20,ST078,P356,6
SALE011235,2024-05-26,ST038,P887,1
SALE011236,2023-09-14,ST013,P466,1
SALE011237,2024-10-08,ST016,P607,1
SALE011238,2024-07-21,ST018,P541,1
SALE011239,2025-05-05,ST078,P184,1
SALE011240,2025-01-10,ST053,P603,1
